sigmoid_k,max_leverage,base_position,inertia,crisis_vix,fed_block_weight,restrictive_threshold,pivot_relief,base_floor,score,discarded,recent_6m_calmar,recent_6m_maxdd,recent_6m_annret,recent_6m_excess_ret,recent_6m_dd_excess,recent_1y_calmar,recent_1y_maxdd,recent_1y_annret,recent_1y_excess_ret,recent_1y_dd_excess,full_pre_cutoff_calmar,full_pre_cutoff_maxdd,full_pre_cutoff_annret,full_pre_cutoff_excess_ret,full_pre_cutoff_dd_excess
1.1,1.4,0.5,0.05,38.0,0.35,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.900180991735538,-0.1101582781456954
1.1,1.4,0.5,0.05,38.0,0.35,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.14880000000000002,-1.7215809917355376,-0.07805827814569541
1.1,1.4,0.5,0.05,38.0,0.35,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.2011,0.1463,-1.8183809917355376,-0.1101582781456954
1.1,1.4,0.5,0.05,38.0,0.3,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -193.53pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.1431,-1.9352809917355378,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.3,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1484,-1.7382809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,38.0,0.35,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.14880000000000002,-1.7215809917355376,-0.07805827814569541
1.1,1.4,0.5,0.05,38.0,0.25,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1478,-1.7595809917355378,-0.07745827814569542
1.1,1.4,0.5,0.05,38.0,0.25,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1474,-1.774380991735538,-0.07745827814569542
1.1,1.4,0.5,0.05,38.0,0.25,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -193.03pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1432,-1.930280991735538,-0.11785827814569541
1.1,1.4,0.5,0.05,38.0,0.25,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -196.88pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1422,-1.9687809917355379,-0.11785827814569541
1.1,1.4,0.5,0.05,38.0,0.25,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1474,-1.774380991735538,-0.07745827814569542
1.1,1.4,0.5,0.05,38.0,0.25,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -191.56pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1436,-1.9155809917355375,-0.11785827814569541
1.1,1.4,0.5,0.05,38.0,0.25,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -195.47pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1426,-1.9546809917355379,-0.11785827814569541
1.1,1.4,0.5,0.05,38.0,0.25,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -191.57pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1436,-1.9156809917355382,-0.11785827814569541
1.1,1.4,0.5,0.05,38.0,0.3,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -194.89pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.72,-0.1973,0.1427,-1.948880991735538,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.25,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -195.47pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1426,-1.9546809917355379,-0.11785827814569541
1.1,1.4,0.5,0.05,38.0,0.25,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1478,-1.7595809917355378,-0.07745827814569542
1.1,1.4,0.5,0.05,38.0,0.3,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -188.05pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.1446,-1.8804809917355376,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.3,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -194.89pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.72,-0.1973,0.1427,-1.948880991735538,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.3,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1484,-1.7382809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,38.0,0.3,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -188.06pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.1446,-1.8805809917355383,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.35,0.5,0.8,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.900180991735538,-0.1101582781456954
1.1,1.4,0.5,0.05,40.0,0.25,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -189.93pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1441,-1.8992809917355382,-0.11785827814569541
1.1,1.4,0.5,0.05,38.0,0.25,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -193.02pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1432,-1.9301809917355381,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.35,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.1489,-1.719080991735538,-0.07805827814569541
1.1,1.4,0.5,0.05,40.0,0.3,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1487,-1.7245809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,40.0,0.3,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -183.53pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.74,-0.1973,0.1458,-1.8352809917355382,-0.1139582781456954
1.1,1.4,0.5,0.05,40.0,0.3,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -193.53pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.1431,-1.9352809917355378,-0.1139582781456954
1.1,1.4,0.5,0.05,40.0,0.3,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1487,-1.7245809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,40.0,0.35,0.4,0.6,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.2011,0.1472,-1.7833809917355383,-0.1101582781456954
1.1,1.4,0.5,0.05,40.0,0.35,0.4,0.6,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.8981809917355381,-0.1101582781456954
1.1,1.4,0.5,0.05,40.0,0.35,0.4,0.8,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.2011,0.1472,-1.7833809917355383,-0.1101582781456954
1.1,1.4,0.5,0.05,40.0,0.3,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -183.53pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.74,-0.1973,0.1458,-1.8352809917355382,-0.1139582781456954
1.1,1.4,0.5,0.05,40.0,0.35,0.4,0.8,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.8981809917355381,-0.1101582781456954
1.1,1.4,0.5,0.05,40.0,0.35,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.1489,-1.719080991735538,-0.07805827814569541
1.1,1.4,0.5,0.05,40.0,0.35,0.5,0.6,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.20120000000000002,0.1471,-1.786980991735538,-0.11005827814569538
1.1,1.4,0.5,0.05,40.0,0.35,0.5,0.6,0.5,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.72,-0.2011,0.1441,-1.900180991735538,-0.1101582781456954
1.1,1.4,0.5,0.05,40.0,0.35,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2058 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.91,-0.20579999999999998,0.1883,-0.03349152542372891,-0.04145274725274728,0.64,-0.2332,0.14880000000000002,-1.7215809917355376,-0.07805827814569541
1.1,1.4,0.5,0.05,40.0,0.35,0.5,0.8,0.3,-inf,recent_1y maxDD=-0.2011 超过绝对阈值 0.2,6.63,-0.0644,0.4269,-0.02504599156118137,-0.006498041863605822,0.9,-0.2011,0.1819,-0.03979152542372888,-0.04615274725274726,0.73,-0.20120000000000002,0.1471,-1.7870809917355377,-0.11005827814569538
1.1,1.4,0.5,0.05,40.0,0.3,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -193.53pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.73,-0.1973,0.1431,-1.9352809917355378,-0.1139582781456954
1.1,1.4,0.5,0.05,40.0,0.3,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1484,-1.7382809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,40.0,0.25,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -196.88pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1422,-1.9687809917355379,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.25,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1478,-1.7595809917355378,-0.07745827814569542
1.1,1.4,0.5,0.05,40.0,0.25,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1474,-1.774380991735538,-0.07745827814569542
1.1,1.4,0.5,0.05,40.0,0.25,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -189.94pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1441,-1.899380991735538,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.25,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -196.88pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1422,-1.9687809917355379,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.25,0.4,0.8,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1474,-1.774380991735538,-0.07745827814569542
1.1,1.4,0.5,0.05,40.0,0.25,0.5,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -188.51pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.75,-0.1934,0.1445,-1.8850809917355376,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.25,0.5,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -195.47pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1426,-1.9546809917355379,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.25,0.5,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -188.52pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.75,-0.1934,0.1445,-1.8851809917355382,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.3,0.4,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -194.89pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.72,-0.1973,0.1427,-1.948880991735538,-0.1139582781456954
1.1,1.4,0.5,0.05,40.0,0.25,0.5,0.8,0.5,-inf,full_pre_cutoff 跑输 ETF -195.47pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1426,-1.9546809917355379,-0.11785827814569541
1.1,1.4,0.5,0.05,40.0,0.25,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2015 超过绝对阈值 0.2,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.94,-0.20149999999999998,0.1895,-0.03229152542372882,-0.04575274725274728,0.63,-0.23379999999999998,0.1478,-1.7595809917355378,-0.07745827814569542
1.1,1.4,0.5,0.05,40.0,0.3,0.4,0.6,0.3,-inf,full_pre_cutoff 跑输 ETF -184.84pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.74,-0.1973,0.14550000000000002,-1.8483809917355378,-0.1139582781456954
1.1,1.4,0.5,0.05,40.0,0.3,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -194.89pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.72,-0.1973,0.1427,-1.948880991735538,-0.1139582781456954
1.1,1.4,0.5,0.05,40.0,0.3,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2037 超过绝对阈值 0.2,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.93,-0.20370000000000002,0.1886,-0.03309152542372895,-0.04355274725274724,0.64,-0.2335,0.1484,-1.7382809917355377,-0.07775827814569539
1.1,1.4,0.5,0.05,40.0,0.3,0.4,0.8,0.3,-inf,full_pre_cutoff 跑输 ETF -184.92pp 超过容忍带 -5.0pp,6.62,-0.0641,0.42450000000000004,-0.02604599156118148,-0.0067980418636058165,0.91,-0.1974,0.1805,-0.04119152542372895,-0.04985274725274727,0.74,-0.1973,0.1454,-1.8491809917355377,-0.1139582781456954
1.1,1.4,0.5,0.05,38.0,0.25,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -196.88pp 超过容忍带 -5.0pp,6.61,-0.0637,0.42090000000000005,-0.027445991561181327,-0.007198041863605814,0.92,-0.1935,0.1787,-0.04289152542372876,-0.05375274725274726,0.74,-0.1934,0.1422,-1.9687809917355379,-0.11785827814569541
1.1,1.4,0.45,0.05,40.0,0.35,0.5,0.8,0.7,-inf,recent_1y maxDD=-0.2082 超过绝对阈值 0.2,6.66,-0.06559999999999999,0.4365,-0.021145991561181354,-0.005298041863605829,0.91,-0.2082,0.18960000000000002,-0.03209152542372884,-0.039052747252747266,0.64,-0.2348,0.1503,-1.6652809917355382,-0.07645827814569539
1.1,1.4,0.45,0.05,38.0,0.25,0.4,0.6,0.5,-inf,full_pre_cutoff 跑输 ETF -185.02pp 超过容忍带 -5.0pp,6.64,-0.0649,0.4305,-0.023545991561181312,-0.005998041863605821,0.92,-0.1977,0.1826,-0.038991525423728746,-0.049552747252747276,0.74,-0.1977,0.1454,-1.850180991735538,-0.11355827814569541
1.1,1.4,0.45,0.05,38.0,0.35,0.4,0.6,0.7,-inf,recent_1y maxDD=-0.2082 超过绝对阈值 0.2,6.66,-0.06559999999999999,0.4365,-0.021145991561181354,-0.005298041863605829,0.91,-0.2082,0.18960000000000002,-0.03209152542372884,-0.039052747252747266,0.64,-0.2348,0.15039999999999998,-1.662680991735538,-0.07645827814569539
1.1,1.4,0.45,0.05,38.0,0.3,0.5,0.6,0.7,-inf,recent_1y maxDD=-0.2062 超过绝对阈值 0.2,6.64,-0.0652,0.4329,-0.02264599156118141,-0.005698041863605827,0.92,-0.20620000000000002,0.18989999999999999,-0.03179152542372887,-0.04105274725274724,0.64,-0.2351,0.1499,-1.679480991735538,-0.0761582781456954
